12/06/23, 10:26 am - Messages and calls are end-to-end encrypted. No one outside of this chat, not even WhatsApp, can read or listen to them. Tap to learn more.
12/06/23, 10:26 am - (AIML) Khushi: Ohhh
08/10/23, 8:48 pm - (AIML) Khushi: Aree vo printout nhi letj
08/10/23, 8:48 pm - (AIML) Khushi: Leti
08/10/23, 8:48 pm - (AIML) Khushi: Bas tu chahiye use
08/10/23, 8:49 pm - Satyam Rudrakanthwar: koi bhi printout nahi
08/10/23, 8:49 pm - (AIML) Khushi: Nahi
08/10/23, 8:49 pm - (AIML) Khushi: Vo evaluation sheet tak nhi
08/10/23, 8:49 pm - Satyam Rudrakanthwar: to kaise uska kuch bhi nahi to file mai kya lagna bai
08/10/23, 8:50 pm - (AIML) Khushi: Baadme bolegi tab
08/10/23, 8:50 pm - (AIML) Khushi: Sun na
08/10/23, 8:50 pm - Satyam Rudrakanthwar: ok
08/10/23, 8:50 pm - Satyam Rudrakanthwar: baki sab bhej de
08/10/23, 8:50 pm - (AIML) Khushi: Tujhe yaad hai kya ki last time ml kaha tak check karwaya tha
08/10/23, 8:50 pm - (AIML) Khushi: Baki sab kisi aur ko bol
08/10/23, 8:50 pm - (AIML) Khushi: Mere paas nhi hai
08/10/23, 8:51 pm - Satyam Rudrakanthwar: 6
08/10/23, 8:51 pm - (AIML) Khushi: Okay 👍
08/10/23, 8:52 pm - Satyam Rudrakanthwar: ssic me mera konsa part tha
08/10/23, 8:52 pm - Satyam Rudrakanthwar: cv ka fa bhej de
08/10/23, 8:53 pm - (AIML) Khushi: Ruk
08/10/23, 8:53 pm - (AIML) Khushi: Fa abhi likh rha hai?
08/10/23, 8:53 pm - Satyam Rudrakanthwar: ha
08/10/23, 8:53 pm - (AIML) Khushi: Slide 1,2,3,4 - Ketan 
Slide 5,6,7 - Yesha 
Slide 8,9,10 - Vaishnavi 
Slide 11,12 - Khushi 
Slide 13,14 - Devesh
Slide 15,16 - Tanish 
Slide 17,18 - Shubham
Slide 19,20 - Ayush
Slide 21 - Avinash 
Slide 22 - Aman 
Slide 23 - Satyam 
Slide 24,25 - Dhruv
08/10/23, 8:54 pm - Satyam Rudrakanthwar: kal check karwa lete hai
08/10/23, 8:54 pm - (AIML) Khushi: 10 min me bheju chalega?
08/10/23, 8:54 pm - Satyam Rudrakanthwar: thoda jaldi bhej likhne bhaithe hai
08/10/23, 8:55 pm - (AIML) Khushi: Thik hai ruk
08/10/23, 9:00 pm - (AIML) Khushi: <Media omitted>
08/10/23, 9:00 pm - (AIML) Khushi: <Media omitted>
18/10/23, 9:52 pm - (AIML) Khushi: https://docs.google.com/document/d/1-Tz0oeIyoJeGuBg7DwNIFqQBqpFnQuMEL-Fke1rqZtw/edit?usp=sharing
18/10/23, 9:52 pm - (AIML) Khushi: https://docs.google.com/document/d/1eZA5yL-LNOAXhPYSKSJG1nz8qdf7iYWzPirNGeQ-PZ4/edit?usp=sharing
18/10/23, 9:55 pm - (AIML) Khushi: Sun atcd ka report hai kya
19/10/23, 10:29 am - (AIML) Khushi: <Media omitted>
19/10/23, 10:29 am - (AIML) Khushi: Ml index
20/10/23, 9:27 pm - (AIML) Khushi: Satyam hostel me koi higher studies wala hai kya?
20/10/23, 9:28 pm - (AIML) Khushi: Kisi ka I'd card leke aana na
20/10/23, 9:28 pm - (AIML) Khushi: Mera yesha ke bag me gya
21/10/23, 7:44 am - (AIML) Khushi: Reminder!!
23/10/23, 10:24 am - (AIML) Khushi: <Media omitted>
23/10/23, 10:25 am - (AIML) Khushi: <Media omitted>
23/10/23, 1:52 pm - (AIML) Khushi: <Media omitted>
26/10/23, 8:01 pm - (AIML) Khushi: Anand sir ko call karke puch na
26/10/23, 8:01 pm - (AIML) Khushi: Ki kal ESD ka fir se hai kya
26/10/23, 8:01 pm - (AIML) Khushi: Agar hai to mai laptop leke aau
26/10/23, 8:23 pm - (AIML) Khushi: Kn ho gya
27/10/23, 12:21 am - (AIML) Khushi: Kuchh reply diye sir
27/10/23, 12:26 am - Satyam Rudrakanthwar: na
27/10/23, 12:26 am - Satyam Rudrakanthwar: nahi dete hai
27/10/23, 12:26 am - Satyam Rudrakanthwar: kal sir magazine me rahenge
27/10/23, 12:27 am - Satyam Rudrakanthwar: 3 ke baad
27/10/23, 8:42 am - (AIML) Khushi: Okay
29/10/23, 11:17 pm - (AIML) Khushi: Check kar na Mera atcd ka 6th tutorial tere pass hai kya?
29/10/23, 11:31 pm - Satyam Rudrakanthwar: nahi hai
29/10/23, 11:31 pm - Satyam Rudrakanthwar: aj hi pura saaf Kiya
29/10/23, 11:32 pm - (AIML) Khushi: 😭
29/10/23, 11:32 pm - Satyam Rudrakanthwar: baki logo se puch le
29/10/23, 11:32 pm - Satyam Rudrakanthwar: nahi to ma'am ke pass hoga
29/10/23, 11:33 pm - (AIML) Khushi: Bhai vo meko chillayegi 😭
29/10/23, 11:33 pm - Satyam Rudrakanthwar: nahi bolna nahi mil raha
29/10/23, 11:33 pm - (AIML) Khushi: Haa whi dekhti hu ab 🥲
29/10/23, 11:33 pm - Satyam Rudrakanthwar: ha
29/10/23, 11:33 pm - (AIML) Khushi: Likha hai maine uska proof hai mere paas 🥲
29/10/23, 11:34 pm - Satyam Rudrakanthwar: marks update kiye hai kya
29/10/23, 11:34 pm - (AIML) Khushi: Nhi
29/10/23, 11:34 pm - (AIML) Khushi: <Media omitted>
29/10/23, 11:34 pm - (AIML) Khushi: Ye dekh
29/10/23, 11:34 pm - Satyam Rudrakanthwar: update kar
29/10/23, 11:34 pm - (AIML) Khushi: Kiye 6th aur 13th baki hai
29/10/23, 11:35 pm - Satyam Rudrakanthwar: agar nahi Mila to dalna mat waise bhi check thodi karegi Puri file
29/10/23, 11:35 pm - (AIML) Khushi: 13th me miss ne marks hi nhi diye
29/10/23, 11:35 pm - (AIML) Khushi: Marks ka kya karu?
29/10/23, 11:35 pm - Satyam Rudrakanthwar: tujhe pata hoga na tujhe wo kitna deti. hai har baar
29/10/23, 11:35 pm - (AIML) Khushi: 85 90
29/10/23, 11:36 pm - Satyam Rudrakanthwar: ha baass wahi dalde
29/10/23, 11:36 pm - Satyam Rudrakanthwar: kuch nhi hota
29/10/23, 11:36 pm - Satyam Rudrakanthwar: final submission hai koi utna check nahi karta
29/10/23, 11:36 pm - (AIML) Khushi: Okay
29/10/23, 11:37 pm - Satyam Rudrakanthwar: maine kal ke liye bass ppt and thoda ui banaya hai
29/10/23, 11:37 pm - Satyam Rudrakanthwar: hojayega kya
29/10/23, 11:37 pm - Satyam Rudrakanthwar: 30%
29/10/23, 11:37 pm - (AIML) Khushi: Haa shyd
29/10/23, 11:37 pm - (AIML) Khushi: 4 hi to group hai 😂
29/10/23, 11:38 pm - Satyam Rudrakanthwar: nahi 6 7 hai maybe
29/10/23, 11:38 pm - (AIML) Khushi: Nhi re
29/10/23, 11:38 pm - (AIML) Khushi: 4 hi hai
29/10/23, 11:38 pm - Satyam Rudrakanthwar: sahi Mai kya
29/10/23, 11:38 pm - (AIML) Khushi: Haa baba
29/10/23, 11:38 pm - Satyam Rudrakanthwar: mai to soch Raha tha ki na du
29/10/23, 11:39 pm - (AIML) Khushi: De de 😂
29/10/23, 11:39 pm - Satyam Rudrakanthwar: thoda nervous hu
29/10/23, 11:39 pm - Satyam Rudrakanthwar: exam bhi simple lagi aab
29/10/23, 11:39 pm - (AIML) Khushi: Jo bhi ho mujhse better hi jaayega tera
29/10/23, 11:39 pm - Satyam Rudrakanthwar: ???
29/10/23, 11:39 pm - (AIML) Khushi: Meko waha jaake saans nhi aa rhi thi last time
29/10/23, 11:39 pm - (AIML) Khushi: Saans atak gyi thi
29/10/23, 11:39 pm - (AIML) Khushi: 🥲
29/10/23, 11:40 pm - Satyam Rudrakanthwar: but yesha thi na
29/10/23, 11:40 pm - Satyam Rudrakanthwar: proper English wali
29/10/23, 11:40 pm - (AIML) Khushi: Isliye bhavya bolta hai rone ke wajah se jeeti lekin nhi🙂
29/10/23, 11:40 pm - (AIML) Khushi: Aree lekin sabko present karna tha na
29/10/23, 11:40 pm - Satyam Rudrakanthwar: ha but cover-up to hota hi hai
29/10/23, 11:40 pm - Satyam Rudrakanthwar: mai akela hu
29/10/23, 11:40 pm - Satyam Rudrakanthwar: single team member
29/10/23, 11:40 pm - (AIML) Khushi: Mera turn aaya mai gyi start ki logo ko dekh ke awaj nhi aa rhi aisa laga saans hi nahi aa rha😂
29/10/23, 11:41 pm - (AIML) Khushi: Mai washroom me jaake roi ye nhi pta usko
29/10/23, 11:41 pm - (AIML) Khushi: Haa tujhpe zyada load hai
29/10/23, 11:41 pm - Satyam Rudrakanthwar: aare
29/10/23, 11:41 pm - Satyam Rudrakanthwar: wahi bol raha hu
29/10/23, 11:41 pm - Satyam Rudrakanthwar: koi bahar se aane wala hai kya
29/10/23, 11:41 pm - (AIML) Khushi: Aree teko nhi pta us din meko kitna bura laga tha🥲
29/10/23, 11:42 pm - (AIML) Khushi: Nhi
29/10/23, 11:42 pm - (AIML) Khushi: Dusre branch se
29/10/23, 11:42 pm - Satyam Rudrakanthwar: fir thik hai
29/10/23, 11:42 pm - (AIML) Khushi: Haa
29/10/23, 11:43 pm - (AIML) Khushi: Waise bhi bas ek hi bt ka grp hai
29/10/23, 11:43 pm - (AIML) Khushi: 3 apne class ke hi
29/10/23, 11:43 pm - (AIML) Khushi: Ek min wait
29/10/23, 11:43 pm - (AIML) Khushi: 8 group aa gya achanak se
29/10/23, 11:44 pm - (AIML) Khushi: Subah dekhi thi 4 the
29/10/23, 11:44 pm - Satyam Rudrakanthwar: ha wahi bolra mai
29/10/23, 11:44 pm - Satyam Rudrakanthwar: list bhej kon kon hai
29/10/23, 11:45 pm - (AIML) Khushi: Ye allow nhi hai
29/10/23, 11:45 pm - Satyam Rudrakanthwar: okk
29/10/23, 11:45 pm - (AIML) Khushi: Haan
29/10/23, 11:46 pm - Satyam Rudrakanthwar: chal bye
29/10/23, 11:46 pm - (AIML) Khushi: Haa byee
30/10/23, 10:41 am - (AIML) Khushi: <Media omitted>
30/10/23, 8:25 pm - (AIML) Khushi: Kaun jeeta?
30/10/23, 8:25 pm - Satyam Rudrakanthwar: You deleted this message
30/10/23, 8:25 pm - (AIML) Khushi: ??
30/10/23, 8:26 pm - Satyam Rudrakanthwar: Mane khabar nathi
30/10/23, 8:26 pm - (AIML) Khushi: Okay
30/10/23, 8:27 pm - Satyam Rudrakanthwar: aapka jal Patra yesha ji ke pass hai
30/10/23, 8:27 pm - (AIML) Khushi: Haa bataya usne
30/10/23, 8:27 pm - (AIML) Khushi: Leke gyi vo ghar
30/10/23, 8:27 pm - Satyam Rudrakanthwar: ha ji
30/10/23, 8:28 pm - (AIML) Khushi: Kya ho gya hai tujhe😂
30/10/23, 8:30 pm - Satyam Rudrakanthwar: Kai nai bas harsh ke baat karta karta Sikh gayo
30/10/23, 8:31 pm - (AIML) Khushi: Harsh? Tikone?
30/10/23, 8:31 pm - Satyam Rudrakanthwar: na dugad
30/10/23, 8:37 pm - Satyam Rudrakanthwar: null
30/10/23, 8:54 pm - (AIML) Khushi: Tu hi kha maine kha liya khana
30/10/23, 8:54 pm - (AIML) Khushi: Aaja khana hai to
01/11/23, 9:39 am - (AIML) Khushi: Tera term work baki hai
01/11/23, 9:39 am - (AIML) Khushi: ?
01/11/23, 9:39 am - (AIML) Khushi: Cv nhi kiya tu?
01/11/23, 10:02 am - Satyam Rudrakanthwar: hogaya hai
01/11/23, 10:14 am - (AIML) Khushi: To fir tu naam q hai
01/11/23, 10:14 am - Satyam Rudrakanthwar: pata nahi
01/11/23, 10:14 am - (AIML) Khushi: *Afzal, Ayush, Dhruv, Prakritti, Abhijeet, Tej, Satyam, Dhruv Singh, Tanish, Aditya, Aditya, Arin, Rajesh, Shivam*  
List of students whose t/w submissions are pending. Please ensure they are *completed today.*
01/11/23, 10:14 am - (AIML) Khushi: Puch le
01/11/23, 10:14 am - Satyam Rudrakanthwar: <Media omitted>
01/11/23, 10:14 am - Satyam Rudrakanthwar: <Media omitted>
01/11/23, 10:14 am - Satyam Rudrakanthwar: kiya message
01/11/23, 10:14 am - (AIML) Khushi: Sign nhi kiya hoga sheet pe
01/11/23, 10:15 am - Satyam Rudrakanthwar: ha shayad
01/11/23, 10:15 am - Satyam Rudrakanthwar: hosakta
01/11/23, 10:15 am - (AIML) Khushi: 🤦🏻‍♀️😂
01/11/23, 10:15 am - (AIML) Khushi: Jaa kar aa
01/11/23, 10:15 am - Satyam Rudrakanthwar: kyu ki Maine 30 ko hi karwaya tha
01/11/23, 10:15 am - (AIML) Khushi: Ya kisi ko bol de karne
01/11/23, 10:15 am - Satyam Rudrakanthwar: nahi kisi ko bol dunga
01/11/23, 10:15 am - (AIML) Khushi: Ye photo bhej de
01/11/23, 10:15 am - (AIML) Khushi: Vo dikha ke kar dega
01/11/23, 10:15 am - Satyam Rudrakanthwar: ha bhej diya
01/11/23, 10:15 am - (AIML) Khushi: Haa
01/11/23, 10:15 am - (AIML) Khushi: Good
01/11/23, 10:16 am - Satyam Rudrakanthwar: kya kare rahe ho fir 3 din me
01/11/23, 10:16 am - (AIML) Khushi: Kn Diwali ki saaf safai karne ka plan hai
01/11/23, 10:16 am - Satyam Rudrakanthwar: 😂
01/11/23, 10:16 am - (AIML) Khushi: Fir practical exam aa jayege to mummy ko akele karna padega
01/11/23, 10:17 am - Satyam Rudrakanthwar: ha sahi hai karna padega abhi bad me nahi hoga
01/11/23, 10:17 am - (AIML) Khushi: Haa whi
01/11/23, 10:17 am - (AIML) Khushi: Tera kya plan hai
01/11/23, 10:20 am - Satyam Rudrakanthwar: kn abhi tak to
01/11/23, 10:21 am - (AIML) Khushi: Diwali pe jaayega ghar?
01/11/23, 11:35 am - Satyam Rudrakanthwar: ha 10 ko
01/11/23, 12:03 pm - (AIML) Khushi: Okay
04/11/23, 12:06 am - (AIML) Khushi: Satyam
04/11/23, 12:06 am - (AIML) Khushi: Aage aa kar baith ta na
04/11/23, 12:09 am - Satyam Rudrakanthwar: kaise aau
04/11/23, 12:09 am - Satyam Rudrakanthwar: ladki hai aage
04/11/23, 12:15 am - (AIML) Khushi: Aree ishaan ye log ko piche baitha deta
04/11/23, 12:17 am - Satyam Rudrakanthwar: aare mujhe thodi pata tha tum yaha baithenge
04/11/23, 12:17 am - (AIML) Khushi: Haa na ab chod
04/11/23, 12:25 am - Satyam Rudrakanthwar: ha
05/11/23, 4:43 am - (AIML) Khushi: Pahuch gyi ghar
05/11/23, 4:46 am - (AIML) Khushi: Hostel pahucha?
05/11/23, 5:06 am - Satyam Rudrakanthwar: ha abhi just
05/11/23, 5:08 am - Satyam Rudrakanthwar: koi soya hi nahi sab ke sab jage huye the
05/11/23, 3:37 pm - (AIML) Khushi: Q
01/01/24, 12:04 am - (AIML) Khushi: Happy New Year 🫶🏻✨
01/01/24, 8:16 am - Satyam Rudrakanthwar: Happy New year 🎊
02/02/24, 7:01 pm - Satyam Rudrakanthwar: Mujhe jab bhi attendance hoga kal ke session ka bata dena mai aa jaunga
02/02/24, 7:07 pm - (AIML) Khushi: Vo record karte hai vo log
02/02/24, 7:08 pm - Satyam Rudrakanthwar: Ok
02/02/24, 7:08 pm - (AIML) Khushi: Waise Tera batch alag hai na
02/02/24, 7:08 pm - (AIML) Khushi: Tu Rohit ke session ki baat kar Raha hai?
02/02/24, 7:09 pm - Satyam Rudrakanthwar: Ha
02/02/24, 7:11 pm - (AIML) Khushi: Kya okay?
02/02/24, 7:11 pm - (AIML) Khushi: ?
02/02/24, 7:27 pm - Satyam Rudrakanthwar: Reply hai
02/02/24, 7:35 pm - (AIML) Khushi: Kiska
02/02/24, 7:35 pm - (AIML) Khushi: Okay thik hai
03/02/24, 5:13 pm - (AIML) Khushi: Sun
03/02/24, 5:13 pm - (AIML) Khushi: Join karke chod de na
03/02/24, 5:30 pm - Satyam Rudrakanthwar: Nahi chod
03/02/24, 6:46 pm - (AIML) Khushi: Okay
05/02/24, 11:09 am - Satyam Rudrakanthwar: <Media omitted>
07/02/24, 11:20 am - Satyam Rudrakanthwar: Upload ki link send kaf
07/02/24, 11:21 am - Satyam Rudrakanthwar: <Media omitted>
07/02/24, 11:21 am - Satyam Rudrakanthwar: Nahi tho ye upload karde
07/02/24, 11:21 am - Satyam Rudrakanthwar: Kar Rahi tho batana
07/02/24, 11:22 am - (AIML) Khushi: https://docs.google.com/document/d/11-gfKP38LEZ2xT5_nOMmpmRSDkfrjndx/edit?usp=drivesdk&ouid=117652217653701798306&rtpof=true&sd=true
13/02/24, 12:16 am - (AIML) Khushi: Kal tnp nhi hai na?
13/02/24, 12:17 am - (AIML) Khushi: Ek baar Anand sir ko text karke puch le na
13/02/24, 12:17 am - (AIML) Khushi: Agar hoga
13/02/24, 12:17 am - (AIML) Khushi: To subah call kar dena👍🏻
13/02/24, 12:17 am - (AIML) Khushi: Nhi hoga to mat
13/02/24, 12:26 am - Satyam Rudrakanthwar: Asp ka koi session hai
13/02/24, 12:26 am - Satyam Rudrakanthwar: 2 baje
13/02/24, 9:23 am - (AIML) Khushi: Okay
13/02/24, 10:53 am - Satyam Rudrakanthwar: <Media omitted>
29/02/24, 9:13 pm - Satyam Rudrakanthwar: Building corpus my slide
29/02/24, 9:13 pm - (AIML) Khushi: Ruk jaa ruk jaa
29/02/24, 9:13 pm - (AIML) Khushi: abhi bana nhi hai
29/02/24, 9:13 pm - (AIML) Khushi: Change kar rhi hu
29/02/24, 9:14 pm - Satyam Rudrakanthwar: Okay
29/02/24, 9:14 pm - Satyam Rudrakanthwar: Mai jo bolunga wo mera hoga
29/02/24, 9:20 pm - (AIML) Khushi: Kab nhi hua hai?
29/02/24, 9:24 pm - Satyam Rudrakanthwar: Wo bhi hai 😅
29/02/24, 9:40 pm - (AIML) Khushi: Gadha 😂
29/02/24, 11:01 pm - Satyam Rudrakanthwar: Kal kitne baje aana hai
29/02/24, 11:09 pm - (AIML) Khushi: 9:30
29/02/24, 11:17 pm - Satyam Rudrakanthwar: Se kab tak
29/02/24, 11:17 pm - Satyam Rudrakanthwar: Schedule send kad
29/02/24, 11:18 pm - (AIML) Khushi: <Media omitted>
29/02/24, 11:21 pm - Satyam Rudrakanthwar: Pura huaa banake ppt
29/02/24, 11:21 pm - (AIML) Khushi: Ie banane ka soch rhi hu
29/02/24, 11:22 pm - Satyam Rudrakanthwar: Yesha tho bana rahe thi na
29/02/24, 11:22 pm - (AIML) Khushi: Haa fir
29/02/24, 11:22 pm - Satyam Rudrakanthwar: Kal 1 k he subject ka hai na
29/02/24, 11:22 pm - (AIML) Khushi: Haa
29/02/24, 11:22 pm - (AIML) Khushi: \
29/02/24, 11:23 pm - (AIML) Khushi: Usne alag alag scenario liya maine ek ko leke hi pura kiya
29/02/24, 11:23 pm - Satyam Rudrakanthwar: Kya kn smjha
29/02/24, 11:24 pm - (AIML) Khushi: Aree apna scenarion planning hai na
29/02/24, 11:26 pm - Satyam Rudrakanthwar: Ha tho sab ko alag alag scenario par bolna hai kya
29/02/24, 11:27 pm - Satyam Rudrakanthwar: Jane de mujhe mera part bata de
29/02/24, 11:27 pm - (AIML) Khushi: Haa ruk jaa
29/02/24, 11:27 pm - Satyam Rudrakanthwar: Wo Mai karta hu prepare
29/02/24, 11:28 pm - (AIML) Khushi: Dekh le aur bata de kaunsa chahiye
29/02/24, 11:28 pm - Satyam Rudrakanthwar: Link please 🖇️
29/02/24, 11:28 pm - (AIML) Khushi: Bheja hai group me
29/02/24, 11:32 pm - Satyam Rudrakanthwar: Building the Corpus mai tho wo diagram tha wo nikala kyu
29/02/24, 11:37 pm - (AIML) Khushi: Daalu?
29/02/24, 11:41 pm - Satyam Rudrakanthwar: Ek baar dal mujhe dekhna hai
29/02/24, 11:41 pm - (AIML) Khushi: Ruk
29/02/24, 11:41 pm - Satyam Rudrakanthwar: And mostly ye nahi tho machine learning lunga
29/02/24, 11:47 pm - (AIML) Khushi: Iske saath match nhi ho rha
29/02/24, 11:47 pm - Satyam Rudrakanthwar: Chod hata de
29/02/24, 11:47 pm - (AIML) Khushi: Haa whi
29/02/24, 11:47 pm - Satyam Rudrakanthwar: Mai ML wala part bolra
01/03/24, 12:14 am - (AIML) Khushi: Okay
01/03/24, 12:14 am - (AIML) Khushi: Ie bhi dekh lena
01/03/24, 12:15 am - Satyam Rudrakanthwar: Ie ka kidhar hai
01/03/24, 12:15 am - Satyam Rudrakanthwar: Link
01/03/24, 12:15 am - (AIML) Khushi: Usi me aage ie hai
01/03/24, 12:28 am - Satyam Rudrakanthwar: And ie mai pattern recognition
01/03/24, 12:28 am - (AIML) Khushi: Okay
01/03/24, 12:29 am - Satyam Rudrakanthwar: I think wo ie wali ppt complete nahi hui bara bar
01/03/24, 12:29 am - (AIML) Khushi: Abhi aur daal rhi hu
01/03/24, 12:30 am - Satyam Rudrakanthwar: Aacha
01/03/24, 12:30 am - (AIML) Khushi: Haa
01/03/24, 12:30 am - Satyam Rudrakanthwar: Mujhe laga sogai tu
01/03/24, 12:30 am - (AIML) Khushi: Nhi
01/03/24, 12:30 am - (AIML) Khushi: Ppt baki hai
01/03/24, 12:31 am - Satyam Rudrakanthwar: Thik hai koi information chahiye tho bata send kar ta hu dal Dena
01/03/24, 12:31 am - (AIML) Khushi: Waise to kn chahiye
01/03/24, 12:32 am - (AIML) Khushi: Tu free hai?
01/03/24, 12:32 am - Satyam Rudrakanthwar: Soya hu
01/03/24, 12:32 am - Satyam Rudrakanthwar: But gpt kar sakta hu
01/03/24, 12:32 am - (AIML) Khushi: Okay nhi rehne de
01/03/24, 12:33 am - (AIML) Khushi: Mujhe laga laptop khol ke rakha hota to edit karne bol deti
01/03/24, 12:33 am - (AIML) Khushi: Chod karti hu mai
01/03/24, 12:34 am - Satyam Rudrakanthwar: Edit kal bhi kar sakta hai agar tujhe Sona hai tho sojA
01/03/24, 12:34 am - (AIML) Khushi: Nhi information hi baki hai
01/03/24, 12:35 am - (AIML) Khushi: Fir logo ko print bhi lena hoga na
01/03/24, 12:35 am - Satyam Rudrakanthwar: Okay thik hai
01/03/24, 12:35 am - (AIML) Khushi: Haa
04/03/24, 7:25 pm - Satyam Rudrakanthwar: Tujhe bola kon?????
04/03/24, 7:25 pm - (AIML) Khushi: Bas pta chala
04/03/24, 7:27 pm - Satyam Rudrakanthwar: Bol na
04/03/24, 7:27 pm - Satyam Rudrakanthwar: Ye bakchodi hamare mai he thi
04/03/24, 7:25 pm - (AIML) Khushi: Vo aids ki khushi ka naam tha ya Mera
04/03/24, 7:30 pm - (AIML) Khushi: Hamare?
04/03/24, 7:30 pm - Satyam Rudrakanthwar: Hostel
04/03/24, 7:31 pm - (AIML) Khushi: Haa vo pta hai mujhe
04/03/24, 7:31 pm - (AIML) Khushi: .
04/03/24, 7:52 pm - (AIML) Khushi: Bolega
04/03/24, 7:52 pm - (AIML) Khushi: Message karke gayab ho gya
04/03/24, 9:08 pm - Satyam Rudrakanthwar: 😂😂
04/03/24, 9:14 pm - (AIML) Khushi: Hass rha hai besharam aadmi😏
04/03/24, 9:31 pm - Satyam Rudrakanthwar: Tera he naam tha 😂
04/03/24, 9:31 pm - (AIML) Khushi: Haa laga hi
04/03/24, 9:31 pm - (AIML) Khushi: But jisne bhi batay usko aids wali lagi thi
04/03/24, 9:31 pm - (AIML) Khushi: 😂
04/03/24, 9:32 pm - Satyam Rudrakanthwar: Kon hai
04/03/24, 9:32 pm - (AIML) Khushi: Ye nhi bata rhi 😎
04/03/24, 9:32 pm - (AIML) Khushi: Sources
04/03/24, 9:32 pm - (AIML) Khushi: 😎
04/03/24, 9:51 pm - Satyam Rudrakanthwar: Detective banana padega
04/03/24, 9:52 pm - (AIML) Khushi: Hu mai
04/03/24, 9:52 pm - (AIML) Khushi: Tujhe pta nhi hai
05/03/24, 11:54 am - (AIML) Khushi: <Media omitted>
05/03/24, 8:11 pm - (AIML) Khushi: <Media omitted>
05/03/24, 9:11 pm - (AIML) Khushi: <Media omitted>
05/03/24, 9:41 pm - (AIML) Khushi: <Media omitted>
05/03/24, 9:43 pm - (AIML) Khushi: <Media omitted>
05/03/24, 9:43 pm - (AIML) Khushi: Yesha ka
25/03/24, 7:45 pm - (AIML) Khushi: Natural Language Processing (NLP) techniques play a crucial role in extracting relevant information from unstructured medical records and patient notes in the development of cognitive systems for medical diagnosis. Here's how NLP can be employed in this context:

1. **Text Parsing and Tokenization**: NLP techniques can parse and tokenize unstructured medical text to break it down into smaller units such as sentences, words, and phrases. This step helps in understanding the structure of the text and extracting meaningful information.

2. **Named Entity Recognition (NER)**: NER is used to identify and categorize entities mentioned in the text, such as diseases, symptoms, medications, procedures, and anatomical entities. For example, NER can identify mentions of specific diseases like "diabetes mellitus" or medications like "aspirin."

3. **Relation Extraction**: After identifying entities, NLP techniques can extract relationships between them. For instance, identifying that a patient has a particular disease and is taking a specific medication can help in understanding treatment plans and potential interactions.

4. **Medical Terminology Normalization**: NLP systems can normalize medical terms by mapping synonymous terms to standardized concepts. For example, mapping "heart attack" to "myocardial infarction" ensures consistency in terminology across medical records.

5. **Semantic Analysis**: Semantic analysis techniques help in understanding the meaning of text by analyzing context and identifying concepts, intents, and sentiments. This can aid in identifying patient symptoms, severity levels, and associated emotions, which are crucial for diagnosis.

6. **Text Classification**: NLP models can classify medical records into relevant categories, such as patient history, diagnostic reports, or treatment plans. This categorization streamlines the process of information retrieval and analysis.

7. **Pattern Recognition and Diagnosis Assistance**: By analyzing patterns in patient data, NLP systems can assist doctors in diagnosing medical conditions. For example, detecting frequent co-occurrences of symptoms and lab results across patient records can suggest potential diagnoses or alert physicians to rare but significant patterns.

8. **Clinical Decision Support**: NLP systems can provide clinical decision support by analyzing medical literature, guidelines, and expert knowledge to offer recommendations and insights to healthcare providers during the diagnostic process.

Overall, by employing NLP techniques to extract relevant information from unstructured medical records and patient notes, cognitive systems can assist doctors in understanding medical terminology, identifying patterns in patient data, and ultimately aiding in more accurate and efficient diagnosis and treatment planning.
25/03/24, 7:45 pm - (AIML) Khushi: Scalability and performance considerations in implementing knowledge representation systems for diverse learning materials in an online learning platform are crucial for ensuring smooth operation and user satisfaction. Here are some key points to consider:

1. **Flexible Data Models**: Designing a flexible data model that can accommodate diverse types of learning materials, such as text, images, videos, quizzes, and interactive simulations, is essential. This flexibility allows the platform to scale and adapt to new content types seamlessly.

2. **Efficient Storage and Retrieval**: Utilizing efficient storage mechanisms, such as databases optimized for fast retrieval and scalability, helps manage large volumes of learning materials effectively. Implementing caching mechanisms can further enhance performance by reducing the load on backend systems.

3. **Content Delivery Networks (CDNs)**: Leveraging CDNs to distribute learning materials globally reduces latency and improves performance by delivering content from servers located closer to the users. This ensures a smooth learning experience for learners regardless of their geographic location.

4. **Scalable Infrastructure**: Building a scalable infrastructure capable of handling increasing traffic and user demand is essential. Employing cloud services such as AWS, Azure, or Google Cloud enables automatic scaling of resources based on demand, ensuring consistent performance during peak usage periods.

5. **Semantic Technologies**: Implementing semantic technologies like RDF (Resource Description Framework) and ontologies allows for more intelligent knowledge representation and retrieval. This enables the platform to provide personalized learning experiences by understanding the relationships between different learning materials and user preferences.

6. **Parallel Processing and Distributed Computing**: Utilizing parallel processing and distributed computing techniques can significantly improve performance when processing large volumes of learning materials or complex queries. Technologies like Apache Spark or Hadoop can be employed for efficient data processing and analysis.

7. **Optimized Search Algorithms**: Developing and implementing optimized search algorithms tailored to the specific requirements of the online learning platform improves the speed and accuracy of content retrieval. Techniques like indexing, query optimization, and relevance ranking enhance the efficiency of search operations.

8. **Monitoring and Optimization**: Continuous monitoring of system performance and user interactions helps identify bottlenecks and areas for optimization. Implementing automated monitoring tools and performance analytics enables proactive maintenance and ensures optimal platform performance.

